ts,power,mean_IGR_Nex,max_temp_Nex,mean_temp_Nex,min_temp_Nex,mean_hum_Nex,prec_Nex,mean_wind_speed_Nex,mean_wind_dir_Nex,DK2_DKK,SYSTEM_DKK,PriceArea,ImbalanceMWh,ImbalancePriceDKK,BalancingPowerPriceUpDKK,BalancingPowerPriceDownDKK
2022-05-01 10:00:00,0.0059370173348321,506.0,12.9,12.3,11.7,67.0,0.0,2.1,115.0,1301.390015,568.039978,DK2,,801.190002,1301.670044,801.190002
2022-05-01 11:00:00,0.0068088504944306,432.0,12.1,10.4,9.8,76.0,0.0,2.0,168.0,1121.48999,349.149994,DK2,,877.48999,1121.72998,877.48999
2022-05-01 12:00:00,0.0406722208854581,462.0,10.8,10.2,9.7,78.0,0.0,1.9,152.0,1044.560059,241.720001,DK2,,148.830002,1044.790039,148.830002
2022-05-01 13:00:00,0.0092636042326274,530.0,11.3,10.7,10.0,76.0,0.0,2.1,130.0,1033.400024,245.220001,DK2,,178.600006,1033.619995,178.600006
2022-05-01 14:00:00,0.0119173426753175,598.0,11.3,10.6,10.1,77.0,0.0,2.8,99.0,1159.880005,462.390015,DK2,,1119.949951,1160.130005,1119.949951
2022-05-01 15:00:00,0.0,565.0,10.5,9.9,9.5,76.0,0.0,2.2,108.0,1391.560059,983.929993,DK2,,1265.060059,1391.859985,1265.060059
2022-05-01 16:00:00,0.0,418.0,10.5,10.1,9.8,68.0,0.0,1.5,115.0,1605.900024,1287.400024,DK2,,1606.25,1606.25,1606.25
2022-05-01 17:00:00,0.0,259.0,10.7,10.0,9.3,66.0,0.0,1.3,103.0,1855.73999,1378.23999,DK2,,1856.130005,1856.130005,1856.130005
2022-05-01 18:00:00,0.0,84.0,9.5,8.3,7.3,85.0,0.0,1.2,79.0,1896.72998,1405.400024,DK2,,1897.140015,1897.140015,1897.140015
2022-05-01 19:00:00,0.0,10.0,7.5,6.8,5.7,92.0,0.0,0.3,147.0,1808.119995,1395.579956,DK2,,1808.51001,1808.51001,1808.51001
2022-05-01 20:00:00,0.0194394377719306,1.0,6.5,5.7,4.1,87.0,0.0,0.7,356.0,1783.5,1357.410034,DK2,,1783.880005,1783.880005,1783.880005
2022-05-01 21:00:00,0.0713289718853223,1.0,6.2,5.3,4.4,76.0,0.0,0.9,29.0,1606.800049,1242.689941,DK2,,1432.48999,1607.140015,1432.48999
2022-05-01 22:00:00,0.0461921803548006,0.0,6.0,4.6,2.0,74.0,0.0,0.6,11.0,1536.040039,730.820007,DK2,,1410.160034,1536.369995,1410.160034
2022-05-01 23:00:00,0.0292735125610812,0.0,5.1,2.5,1.6,82.0,0.0,1.9,272.0,1487.01001,466.929993,DK2,,1387.839966,1487.329956,1387.839966
2022-05-02 00:00:00,0.0042593880785658,0.0,3.1,2.1,1.3,82.0,0.0,1.6,271.0,1448.47998,346.329987,DK2,,1448.790039,1448.790039,1448.790039
2022-05-02 01:00:00,0.0065698195628269,0.0,3.4,2.2,1.3,77.0,0.0,1.8,270.0,1441.560059,301.910004,DK2,,1441.869995,1441.869995,1441.869995
2022-05-02 02:00:00,0.0902595006742528,0.0,3.1,1.8,1.2,77.0,0.0,2.1,278.0,1460.75,355.329987,DK2,,1387.839966,1461.060059,1387.839966
2022-05-02 03:00:00,0.036218178878346,0.0,2.4,1.8,1.4,75.0,0.0,2.7,281.0,1562.079956,611.640015,DK2,,1387.839966,1562.420044,1387.839966
2022-05-02 04:00:00,0.0311978637979971,19.0,3.4,2.9,2.0,64.0,0.0,2.5,275.0,1851.640015,1310.609985,DK2,,1387.839966,1852.040039,1387.839966
2022-05-02 05:00:00,0.0048956827570994,126.0,6.6,4.6,3.2,65.0,0.0,2.3,264.0,2008.780029,1424.069946,DK2,,1492.02002,2009.209961,1492.02002
2022-05-02 06:00:00,0.0264353425205049,282.0,8.7,7.8,6.6,62.0,0.0,2.6,240.0,1968.380005,1439.25,DK2,,1521.790039,1968.800049,1521.790039
2022-05-02 07:00:00,0.0583534680724528,438.0,10.5,9.6,8.7,59.0,0.0,3.2,239.0,1777.98999,1394.160034,DK2,,1521.790039,1778.369995,1521.790039
2022-05-02 08:00:00,0.1197285276952219,578.0,11.9,11.2,10.5,55.0,0.0,3.3,229.0,1445.349976,1078.709961,DK2,,1439.930054,1445.660034,1439.930054
2022-05-02 09:00:00,0.2231694274781042,691.0,12.2,11.8,11.2,59.0,0.0,3.7,236.0,1413.359985,483.299988,DK2,,1413.660034,1413.660034,1413.660034
2022-05-02 10:00:00,0.3141358581521407,778.0,12.9,12.3,11.5,53.0,0.0,4.3,235.0,1418.640015,344.540009,DK2,,1418.949951,1418.949951,1418.949951
2022-05-02 11:00:00,0.3483181395472715,809.0,13.5,12.8,12.3,52.0,0.0,4.5,243.0,1416.930054,320.359985,DK2,,3000.0,3000.0,1417.22998
2022-05-02 12:00:00,0.3662824885867282,803.0,13.0,12.6,12.1,58.0,0.0,5.3,241.0,1390.0,215.679993,DK2,,1390.300049,1390.300049,1390.300049
2022-05-02 13:00:00,0.4102927879361634,768.0,12.9,12.4,11.9,59.0,0.0,6.1,249.0,686.47998,207.949997,DK2,,1609.0,1609.0,686.630005
2022-05-02 14:00:00,0.5375985415039755,685.0,12.6,12.2,11.9,56.0,0.0,6.6,257.0,804.400024,331.079987,DK2,,4632.75,4632.75,804.570007
2022-05-02 15:00:00,0.6100325187517687,566.0,12.5,12.3,12.0,55.0,0.0,6.1,255.0,1491.030029,683.280029,DK2,,1491.349976,1491.349976,1491.349976
2022-05-02 16:00:00,0.5327023477189532,423.0,12.3,11.8,11.3,58.0,0.0,6.7,254.0,1816.160034,1074.170044,DK2,,1816.540039,1816.540039,1816.540039
2022-05-02 17:00:00,0.425298042087482,262.0,11.5,11.0,10.8,60.0,0.0,6.5,258.0,1963.910034,1262.030029,DK2,,1964.329956,1964.329956,1964.329956
2022-05-02 18:00:00,0.3906599056412175,101.0,10.9,10.0,9.1,67.0,0.0,5.0,257.0,1927.22998,1264.640015,DK2,,1927.650024,1927.650024,1927.650024
2022-05-02 19:00:00,0.2449188117172789,15.0,9.2,8.5,7.9,79.0,0.0,4.5,255.0,1840.930054,1296.630005,DK2,,1860.380005,1860.380005,1841.319946
2022-05-02 20:00:00,0.2520727286308897,0.0,7.9,7.6,7.3,81.0,0.0,4.2,264.0,1264.930054,1115.540039,DK2,,1754.97998,1754.97998,1265.199951
2022-05-02 21:00:00,0.3559039007303067,0.0,7.9,7.4,7.0,79.0,0.0,4.2,267.0,460.679993,592.809998,DK2,,1671.050049,1671.050049,460.779999
2022-05-02 22:00:00,0.6669448370734855,0.0,7.1,6.7,6.4,82.0,0.0,3.4,265.0,890.48999,336.299988,DK2,,1495.73999,1495.73999,890.820007
2022-05-02 23:00:00,0.5351821272639229,0.0,6.6,6.3,6.0,87.0,0.0,3.5,261.0,789.619995,202.259995,DK2,,1116.22998,1116.22998,789.919983
2022-05-03 00:00:00,0.3152269840324664,0.0,7.3,6.9,6.3,88.0,0.0,4.3,259.0,756.890015,140.520004,DK2,,1488.300049,1488.300049,757.169983
2022-05-03 01:00:00,0.3373660796697723,0.0,8.1,7.2,6.4,87.0,0.0,3.7,268.0,722.820007,157.330002,DK2,,1488.300049,1488.300049,723.090027
2022-05-03 02:00:00,0.2320641157838208,0.0,8.6,8.4,8.2,85.0,0.0,3.2,267.0,715.530029,222.720001,DK2,,715.799988,715.799988,715.799988
2022-05-03 03:00:00,0.1843771008153751,0.0,9.1,8.7,8.4,86.0,0.0,3.2,272.0,660.109985,660.559998,DK2,,2875.0,2875.0,660.359985
2022-05-03 04:00:00,0.2432990665914433,7.0,8.7,8.5,8.3,89.0,0.2,2.9,276.0,1757.469971,1289.199951,DK2,,1758.130005,1758.130005,1758.130005
2022-05-03 05:00:00,0.2513418042072747,41.0,8.7,8.6,8.4,94.0,0.0,2.9,265.0,1904.01001,1421.609985,DK2,,1904.72998,1904.72998,1904.72998
2022-05-03 06:00:00,0.1925727773408096,74.0,9.0,8.7,8.5,95.0,0.1,3.5,266.0,1904.01001,1444.75,DK2,,1904.72998,1904.72998,1904.72998
2022-05-03 07:00:00,0.1217689257147806,186.0,10.0,9.4,8.8,91.0,0.0,4.3,270.0,1730.98999,1438.719971,DK2,,1731.640015,1731.640015,1731.640015
2022-05-03 08:00:00,0.0659318305552007,309.0,10.8,10.3,9.8,85.0,0.0,4.7,275.0,1532.900024,1310.550049,DK2,,1562.719971,1562.719971,1533.469971
2022-05-03 09:00:00,0.31600188689305025,285.0,11.0,10.7,10.5,81.0,0.0,4.3,270.0,1489.530029,1237.359985,DK2,,1562.719971,1562.719971,1490.089966
2022-05-03 10:00:00,0.09609631143698283,171.0,10.9,10.6,10.3,77.0,0.0,2.7,291.0,1456.430054,1115.660034,DK2,,1521.790039,1521.790039,1456.969971
2022-05-03 11:00:00,0.0,158.0,11.3,10.9,10.4,73.0,0.0,1.6,336.0,1467.589966,1073.47998,DK2,,1468.130005,1468.130005,1468.130005
2022-05-03 12:00:00,0.14889769493000254,182.0,11.3,10.9,10.2,72.0,0.0,2.7,28.0,1449.72998,1030.189941,DK2,,1450.27002,1450.27002,1450.27002
2022-05-03 13:00:00,0.5200225701876272,126.0,10.3,7.9,7.2,78.0,0.0,4.1,75.0,1454.569946,1047.0,DK2,,1455.109985,1455.109985,1455.109985
2022-05-03 14:00:00,0.14832059522683422,564.0,9.2,8.5,7.5,73.0,0.0,3.3,74.0,1472.790039,1216.829956,DK2,,1495.73999,1495.73999,1473.339966
2022-05-03 15:00:00,0.14627712980153823,563.0,8.8,8.4,8.0,74.0,0.0,3.6,93.0,1629.01001,1419.97998,DK2,,1674.339966,1674.339966,1629.609985
2022-05-03 16:00:00,0.14666120864089088,420.0,8.4,8.0,7.7,78.0,0.0,3.3,100.0,1859.380005,1487.52002,DK2,,2046.410034,2046.410034,1860.079956
2022-05-03 17:00:00,0.020540893784379288,255.0,8.2,7.8,7.2,82.0,0.0,2.0,110.0,2008.01001,1537.060059,DK2,,2046.410034,2046.410034,2008.76001
2022-05-03 18:00:00,0.0,107.0,7.5,7.0,6.6,87.0,0.0,1.4,107.0,2010.170044,1568.75,DK2,,2046.410034,2046.410034,2010.920044
2022-05-03 19:00:00,0.0,14.0,6.7,6.1,5.2,91.0,0.0,0.6,99.0,1947.22998,1569.790039,DK2,,1948.22998,1948.22998,1947.959961
2022-05-03 20:00:00,0.0,1.0,6.0,5.0,4.1,95.0,0.0,0.7,42.0,1883.560059,1543.089966,DK2,,1884.26001,1884.26001,1884.26001
2022-05-03 21:00:00,0.07257620801672932,1.0,4.2,3.3,2.9,98.0,0.0,1.4,28.0,1703.02002,1487.819946,DK2,,1536.670044,1703.660034,1536.670044
2022-05-03 22:00:00,0.0467281658202411,1.0,3.8,3.4,3.0,99.0,0.0,1.5,32.0,1532.76001,1418.25,DK2,,1532.449951,1532.449951,1532.449951
2022-05-03 23:00:00,0.1104724935388991,1.0,4.1,3.5,3.0,100.0,0.0,1.4,34.0,1488.119995,1327.47998,DK2,,1487.819946,1487.819946,1487.819946
2022-05-04 00:00:00,0.0430315852165221,1.0,5.6,4.7,3.9,100.0,0.0,1.5,31.0,1490.650024,1307.01001,DK2,,1490.349976,1490.349976,1490.349976
2022-05-04 01:00:00,0.0414861158600876,1.0,5.6,4.3,3.1,100.0,0.0,0.9,28.0,1496.449951,1339.079956,DK2,,1496.150024,1496.150024,1496.150024
2022-05-04 02:00:00,0.0289240640898543,1.0,4.9,4.0,3.3,100.0,0.0,1.2,48.0,1496.599976,1418.25,DK2,,1496.300049,1496.300049,1496.300049
2022-05-04 03:00:00,0.043329401861477934,1.0,4.9,4.0,3.4,100.0,0.0,1.1,45.0,1669.069946,1496.75,DK2,,1668.73999,1668.73999,1668.73999
2022-05-04 04:00:00,0.03198045694214169,15.0,4.8,4.2,3.6,100.0,0.0,1.2,47.0,1909.109985,1636.26001,DK2,,1908.719971,1908.719971,1908.719971
2022-05-04 05:00:00,0.08147145195655003,103.0,6.6,5.3,3.9,100.0,0.0,1.1,62.0,2209.110107,1723.839966,DK2,,2208.669922,2208.669922,2208.669922
2022-05-04 06:00:00,0.10520819502204942,161.0,7.6,7.1,6.6,100.0,0.0,2.0,109.0,2084.110107,1749.060059,DK2,,2083.689941,2083.689941,2083.689941
2022-05-04 07:00:00,0.21792556426558263,344.0,8.7,7.6,7.1,95.0,0.0,2.9,129.0,1898.02002,1711.109985,DK2,,1897.640015,1897.640015,1897.640015
2022-05-04 08:00:00,0.252571865912313,559.0,9.2,8.4,7.6,81.0,0.0,3.9,140.0,1681.650024,1589.680054,DK2,,1595.689941,1681.310059,1595.689941
2022-05-04 09:00:00,0.1707978854439438,547.0,9.0,8.4,7.7,78.0,0.0,3.5,121.0,1558.130005,1513.939941,DK2,,1557.819946,1557.819946,1557.819946
2022-05-04 10:00:00,0.18612962216299622,535.0,9.6,8.4,7.3,77.0,0.0,3.2,131.0,1522.640015,1488.040039,DK2,,1522.339966,1522.339966,1522.339966
2022-05-04 11:00:00,0.10219698564077889,707.0,9.7,8.8,8.0,75.0,0.0,3.2,119.0,1504.119995,1453.439941,DK2,,1503.810059,1503.810059,1503.810059
2022-05-04 12:00:00,0.0,806.0,10.1,9.6,9.0,70.0,0.0,2.9,111.0,1484.469971,1428.52002,DK2,,1413.430054,1484.170044,1413.430054
2022-05-04 13:00:00,0.03910260171624902,706.0,10.5,10.0,9.4,69.0,0.0,3.1,105.0,1492.579956,1451.060059,DK2,,1339.040039,1492.280029,1339.040039
2022-05-04 14:00:00,0.05534833457028576,622.0,10.7,10.2,9.8,68.0,0.0,3.1,89.0,1534.550049,1480.900024,DK2,,1339.040039,1534.23999,1339.040039
2022-05-04 15:00:00,0.004342444040251969,489.0,10.8,10.2,9.9,67.0,0.0,2.5,84.0,1719.969971,1550.619995,DK2,,1339.040039,1719.619995,1339.040039
2022-05-04 16:00:00,0.041957266374237745,331.0,10.2,9.8,9.4,70.0,0.0,2.5,93.0,1860.0,1631.939941,DK2,,1859.630005,1859.630005,1859.630005
2022-05-04 17:00:00,0.1861081551637882,235.0,10.1,9.8,9.3,67.0,0.0,3.4,105.0,2049.439941,1674.650024,DK2,,2049.030029,2049.030029,2049.030029
2022-05-04 18:00:00,0.16329086495802408,81.0,9.4,8.9,8.4,75.0,0.0,2.7,91.0,2094.449951,1672.939941,DK2,,2094.030029,2094.030029,2094.030029
2022-05-04 19:00:00,0.04889438999909185,5.0,8.6,8.5,8.3,78.0,0.0,2.0,71.0,1959.630005,1662.079956,DK2,,1959.23999,1959.23999,1959.23999
2022-05-04 20:00:00,0.0,1.0,8.6,8.5,8.3,77.0,0.0,1.3,47.0,1837.079956,1593.25,DK2,,1836.709961,1836.709961,1836.709961
2022-05-04 21:00:00,0.0,1.0,8.6,8.1,7.3,78.0,0.0,1.2,28.0,1729.709961,1517.72998,DK2,,1729.369995,1729.369995,1729.369995
2022-05-04 22:00:00,0.0,1.0,7.7,7.2,6.5,83.0,0.0,1.0,336.0,1675.780029,1484.689941,DK2,,1675.560059,1675.560059,1675.560059
2022-05-04 23:00:00,0.0,0.0,8.1,7.1,6.2,82.0,0.0,1.1,288.0,1551.060059,1358.780029,DK2,,1550.859985,1550.859985,1550.859985
2022-05-05 00:00:00,0.1184768751263618,0.0,8.2,6.7,5.7,80.0,0.0,1.2,262.0,1548.680054,1230.719971,DK2,,1443.420044,1548.47998,1443.420044
2022-05-05 01:00:00,0.0161528419703245,0.0,7.6,6.9,6.4,79.0,0.0,1.7,265.0,1526.140015,1192.170044,DK2,,1406.219971,1525.930054,1406.219971
2022-05-05 02:00:00,0.0,0.0,7.5,7.2,6.9,76.0,0.0,1.0,268.0,1524.719971,1273.72998,DK2,,1369.02002,1524.52002,1369.02002
2022-05-05 03:00:00,0.0,1.0,7.2,6.1,5.2,77.0,0.0,1.2,280.0,1642.819946,1468.089966,DK2,,1454.579956,1642.599976,1454.579956
2022-05-05 04:00:00,0.0,14.0,5.8,5.0,4.6,87.0,0.0,1.9,289.0,1897.22998,1534.099976,DK2,,1413.660034,1896.97998,1413.660034
2022-05-05 05:00:00,0.0,66.0,6.7,5.6,5.1,87.0,0.0,0.8,268.0,2046.800049,1660.670044,DK2,,2046.530029,2046.530029,2046.530029
2022-05-05 06:00:00,0.1138362155606352,281.0,10.7,8.7,6.5,78.0,0.0,0.6,250.0,1994.420044,1759.199951,DK2,,1562.459961,1994.150024,1562.459961
2022-05-05 07:00:00,0.021725088978807,414.0,12.0,11.5,10.5,66.0,0.0,2.1,279.0,1882.349976,1673.619995,DK2,,1562.459961,1882.099976,1562.459961
2022-05-05 08:00:00,0.0898382337320422,556.0,12.7,12.0,11.6,65.0,0.0,2.9,251.0,1748.930054,1561.180054,DK2,,1510.380005,1748.689941,1510.380005
2022-05-05 09:00:00,0.086307183717904,596.0,12.7,12.3,11.8,67.0,0.0,2.8,248.0,1727.050049,1550.689941,DK2,,1495.5,1726.819946,1495.5
2022-05-05 10:00:00,0.110512548503244,770.0,14.0,12.8,11.9,63.0,0.0,2.9,276.0,1670.569946,1525.319946,DK2,,1495.5,1670.349976,1495.5
2022-05-05 11:00:00,0.1770357735651108,254.0,11.8,11.2,10.7,72.0,0.0,2.3,68.0,1600.180054,1475.390015,DK2,,1450.859985,1599.959961,1450.859985
2022-05-05 12:00:00,0.166114095744549,378.0,12.5,11.8,11.1,71.0,0.0,1.9,69.0,1569.369995,1376.859985,DK2,,2500.0,2500.0,1569.160034
2022-05-05 13:00:00,0.2323750103556965,610.0,12.9,12.2,11.4,69.0,0.0,2.4,115.0,1562.670044,1338.98999,DK2,,1406.219971,1562.459961,1406.219971
2022-05-05 14:00:00,0.0,393.0,12.5,12.0,11.6,70.0,0.0,2.1,91.0,1565.280029,1385.27002,DK2,,1432.26001,1565.069946,1432.26001
2022-05-05 15:00:00,0.11808185309328756,567.0,14.3,13.4,12.2,66.0,0.0,3.2,318.0,1704.060059,1477.319946,DK2,,1469.459961,1703.829956,1469.459961
2022-05-05 16:00:00,0.32266888580290876,418.0,14.0,13.6,13.4,63.0,0.0,4.8,254.0,1840.079956,1519.069946,DK2,,1495.5,1839.839966,1495.5
2022-05-05 17:00:00,0.45678792264429546,273.0,13.6,12.6,11.3,66.0,0.0,4.8,243.0,1957.060059,1525.76001,DK2,,1495.5,1956.800049,1495.5
2022-05-05 18:00:00,0.4574074991974291,118.0,11.4,10.6,9.8,77.0,0.0,4.6,253.0,2058.340088,1521.369995,DK2,,1495.5,2058.060059,1495.5
2022-05-05 19:00:00,0.4371712894700478,18.0,9.9,9.1,8.3,88.0,0.0,4.1,256.0,1934.439941,1514.680054,DK2,,1495.5,1934.180054,1495.5
2022-05-05 20:00:00,0.3411544317520253,0.0,8.4,8.1,7.8,91.0,0.0,3.8,270.0,1874.02002,1482.380005,DK2,,1510.380005,1873.77002,1510.380005
2022-05-05 21:00:00,0.3512505107232241,0.0,8.2,8.0,7.9,90.0,0.0,4.0,272.0,1774.900024,1454.099976,DK2,,1774.660034,1774.660034,1774.660034
2022-05-05 22:00:00,0.0580764373557436,0.0,8.0,7.4,6.6,94.0,0.0,3.2,278.0,1641.959961,1348.449951,DK2,,1860.22998,1860.22998,1642.130005
2022-05-05 23:00:00,0.0509954827527203,0.0,7.2,6.8,6.5,96.0,0.0,3.3,283.0,1590.26001,1152.849976,DK2,,1706.790039,1706.790039,1590.420044
2022-05-06 00:00:00,0.1143988186072202,0.0,7.8,7.1,6.3,94.0,0.0,2.4,295.0,1544.280029,907.98999,DK2,,1637.0,1637.0,1544.430054
2022-05-06 01:00:00,0.1430433694499011,0.0,8.1,7.8,6.9,93.0,0.0,2.3,298.0,1517.939941,777.869995,DK2,,1369.130005,1518.089966,1369.130005
2022-05-06 02:00:00,0.1345236500856848,1.0,7.2,6.5,5.3,95.0,0.0,1.9,273.0,1536.910034,1164.829956,DK2,,1369.130005,1537.069946,1369.130005
2022-05-06 03:00:00,0.143132558812698,1.0,6.5,5.4,4.6,98.0,0.0,1.8,258.0,1629.910034,1456.329956,DK2,,1398.890015,1630.079956,1398.890015
2022-05-06 04:00:00,0.1654816074868038,23.0,6.2,5.0,4.0,99.0,0.0,1.8,255.0,1904.01001,1564.290039,DK2,,1447.26001,1904.199951,1447.26001
2022-05-06 05:00:00,0.1444475434996462,106.0,9.1,7.7,5.5,99.0,0.0,2.1,272.0,2045.439941,1631.699951,DK2,,1547.709961,2045.650024,1547.709961
2022-05-06 06:00:00,0.0,214.0,10.6,9.9,9.0,93.0,0.0,1.3,259.0,1956.530029,1674.47998,DK2,,1986.719971,1986.719971,1956.72998
2022-05-06 07:00:00,0.11269116667976309,338.0,11.3,10.7,10.4,75.0,0.0,3.0,287.0,1761.829956,1602.900024,DK2,,2847.0,2847.0,1762.01001
2022-05-06 08:00:00,0.17761495790653103,585.0,12.2,11.7,11.3,64.0,0.0,4.1,268.0,1636.829956,1540.930054,DK2,,1738.160034,1738.160034,1637.0
2022-05-06 09:00:00,0.2725351445136355,703.0,12.8,12.1,11.7,61.0,0.0,4.9,265.0,1548.52002,1465.109985,DK2,,1637.0,1637.0,1548.670044
2022-05-06 10:00:00,0.40347975295370997,784.0,12.8,12.2,11.8,68.0,0.0,5.8,244.0,1543.089966,1359.23999,DK2,,1543.23999,1543.23999,1543.23999
2022-05-06 11:00:00,0.4086081543315653,820.0,13.0,12.4,11.8,70.0,0.0,5.8,246.0,1427.089966,1074.280029,DK2,,1427.23999,1427.23999,1427.23999
2022-05-06 12:00:00,0.45105398486483067,821.0,13.1,12.8,12.3,68.0,0.0,6.3,248.0,1413.699951,744.390015,DK2,,1413.849976,1413.849976,1413.849976
2022-05-06 13:00:00,0.5417008922302575,749.0,13.8,13.2,12.5,66.0,0.0,6.6,250.0,1391.380005,359.140015,DK2,,1629.560059,1629.560059,1391.52002
2022-05-06 14:00:00,0.5112851460728373,472.0,13.0,12.6,12.3,67.0,0.0,6.1,257.0,1433.709961,412.850006,DK2,,1629.560059,1629.560059,1433.859985
2022-05-06 15:00:00,0.521661151878121,513.0,14.0,13.2,12.6,64.0,0.0,6.0,255.0,1574.26001,861.48999,DK2,,1640.719971,1640.719971,1574.420044
2022-05-06 16:00:00,0.556000248684095,435.0,13.6,12.9,12.5,64.0,0.0,6.2,253.0,1778.859985,1144.959961,DK2,,1779.040039,1779.040039,1779.040039
2022-05-06 17:00:00,0.4282762919780677,276.0,12.7,12.3,11.8,64.0,0.0,5.2,253.0,1910.550049,1107.98999,DK2,,1910.75,1910.75,1910.75
2022-05-06 18:00:00,0.33142567345190826,125.0,12.1,11.4,10.5,66.0,0.0,4.0,252.0,1954.449951,794.679993,DK2,,2126.25,2126.25,1954.650024
2022-05-06 19:00:00,0.25735422334403085,16.0,10.5,9.5,8.5,79.0,0.0,2.9,246.0,1904.01001,873.469971,DK2,,1413.77002,1904.199951,1413.77002
2022-05-06 20:00:00,0.1380490181939112,1.0,8.8,7.8,7.2,90.0,0.0,2.0,248.0,1799.25,751.380005,DK2,,1372.849976,1799.430054,1372.849976
2022-05-06 21:00:00,0.14463939059257885,0.0,8.8,8.0,7.0,92.0,0.0,2.0,255.0,1623.810059,561.950012,DK2,,2400.0,2400.0,1623.97998
2022-05-06 22:00:00,0.2012130402718425,0.0,9.5,8.5,8.0,93.0,0.0,2.9,253.0,1566.380005,246.259995,DK2,,1264.890015,1566.52002,1264.890015
2022-05-06 23:00:00,0.2373181165638548,0.0,9.6,9.3,8.9,90.0,0.0,2.8,255.0,1532.680054,225.199997,DK2,,1264.890015,1532.819946,1264.890015
2022-05-07 00:00:00,0.2899652935726486,0.0,9.7,9.3,8.9,91.0,0.0,2.8,254.0,1533.420044,171.860001,DK2,,1339.290039,1533.560059,1339.290039
2022-05-07 01:00:00,0.3816171364621685,0.0,10.0,9.6,9.3,90.0,0.0,2.7,261.0,1488.040039,111.0,DK2,,1050.369995,1488.170044,1050.369995
2022-05-07 02:00:00,0.3161553077219108,0.0,10.9,10.4,9.8,83.0,0.0,2.3,245.0,1484.23999,90.32,DK2,,1050.369995,1484.380005,1050.369995
2022-05-07 03:00:00,0.4876649491232018,0.0,10.9,10.6,10.2,85.0,0.0,2.6,243.0,1485.660034,92.099998,DK2,,1050.369995,1485.790039,1050.369995
2022-05-07 04:00:00,0.4450947442526617,10.0,10.8,10.5,10.2,89.0,0.0,2.4,246.0,1501.199951,155.940002,DK2,,1153.280029,1501.339966,1153.280029
2022-05-07 05:00:00,0.2628290356847191,67.0,11.9,11.1,10.8,86.0,0.0,2.5,254.0,1540.780029,224.610001,DK2,,1398.810059,1540.930054,1398.810059
2022-05-07 06:00:00,0.3162983678902186,238.0,12.6,12.2,11.8,81.0,0.0,4.9,252.0,1575.969971,285.910004,DK2,,1428.579956,1576.119995,1428.579956
2022-05-07 07:00:00,0.339589502217643,174.0,12.0,11.7,11.5,85.0,0.0,5.0,250.0,1551.719971,260.98999,DK2,,1551.869995,1551.869995,1551.869995
2022-05-07 08:00:00,0.3892904141553858,380.0,13.9,12.7,11.7,83.0,0.0,5.6,258.0,1444.589966,243.429993,DK2,,1444.719971,1444.719971,1444.719971
2022-05-07 09:00:00,0.541895228400826,499.0,15.0,13.7,12.8,80.0,0.0,6.0,258.0,1418.550049,238.889999,DK2,,1418.680054,1418.680054,1418.680054
2022-05-07 10:00:00,0.6284359473025518,644.0,15.2,14.8,14.1,75.0,0.0,6.3,261.0,1387.900024,199.009995,DK2,,1388.030029,1388.030029,1388.030029
2022-05-07 11:00:00,0.5934124915943295,520.0,14.7,14.3,13.4,77.0,0.0,6.3,258.0,1297.280029,137.490005,DK2,,1494.900024,1494.900024,1297.400024
2022-05-07 12:00:00,0.6481466028240942,404.0,13.9,13.5,13.2,79.0,0.0,6.6,261.0,1240.219971,103.639999,DK2,,1494.900024,1494.900024,1240.329956
2022-05-07 13:00:00,0.6776268716368543,658.0,14.8,14.0,13.3,76.0,0.0,7.0,258.0,1184.189941,96.639999,DK2,,755.659973,1184.300049,755.659973
2022-05-07 14:00:00,0.644045298724743,696.0,14.8,14.5,14.3,72.0,0.0,7.3,257.0,1251.52002,108.169998,DK2,,1251.640015,1251.640015,1251.640015
2022-05-07 15:00:00,0.584997154165572,569.0,14.7,14.3,14.1,73.0,0.0,6.6,256.0,1378.599976,189.720001,DK2,,1331.849976,1378.719971,1331.849976
2022-05-07 16:00:00,0.5182476493815891,432.0,14.5,14.1,13.8,72.0,0.0,5.9,255.0,1500.01001,260.100006,DK2,,1376.48999,1500.150024,1376.48999
2022-05-07 17:00:00,0.4931460519131501,276.0,14.3,13.5,12.6,72.0,0.0,5.1,252.0,1593.900024,632.76001,DK2,,1594.050049,1594.050049,1594.050049
2022-05-07 18:00:00,0.40319015620749793,116.0,12.8,12.2,11.3,79.0,0.0,4.2,252.0,1576.939941,846.5,DK2,,1577.089966,1577.089966,1577.089966
2022-05-07 19:00:00,0.2665324972086867,17.0,11.5,10.6,9.5,86.0,0.0,2.8,253.0,1576.119995,892.700012,DK2,,1576.27002,1576.27002,1576.27002
2022-05-07 20:00:00,0.18708412017436904,1.0,9.6,8.7,7.6,92.0,0.0,2.2,270.0,1573.890015,779.539978,DK2,,1640.630005,1640.630005,1574.040039
2022-05-07 21:00:00,0.03916629879883671,1.0,9.0,8.0,7.1,89.0,0.0,1.3,272.0,1532.599976,422.429993,DK2,,1607.150024,1607.150024,1532.73999
2022-05-07 22:00:00,0.1194550781200332,0.0,8.7,7.5,6.6,78.0,0.0,2.1,304.0,1547.439941,377.880005,DK2,,1547.73999,1547.73999,1547.73999
2022-05-07 23:00:00,0.0614565072788132,0.0,8.2,7.5,6.7,75.0,0.0,2.4,308.0,1437.869995,254.619995,DK2,,1438.150024,1438.150024,1438.150024
