Slot Id,Time slot,Imbalance price,DA price,Wind,Biomass,Fossil Gas,Fossil Hard Coal,Fossil Oil,Solar,Waste
2340,25.06.2025 08:45 - 25.06.2025 09:00,0.24,93.55,1201,4.8,102.99,116.91,23.04,934.09,115.7
2341,25.06.2025 09:00 - 25.06.2025 09:15,-3.58,65.16,1200,5.39,112.18,131.96,26.01,1374.72,116.6
2342,25.06.2025 09:15 - 25.06.2025 09:30,-2.34,65.16,1206,5.39,112.18,131.96,26.01,1374.72,116.6
2343,25.06.2025 09:30 - 25.06.2025 09:45,-5.25,65.16,1208,5.39,112.18,131.96,26.01,1374.72,116.6
2344,25.06.2025 09:45 - 25.06.2025 10:00,15.49,65.16,1211,5.39,112.18,131.96,26.01,1374.72,116.6
2345,25.06.2025 10:00 - 25.06.2025 10:15,10.05,10.05,1210,4.78,102.71,116.31,22.94,1689.67,115.1
2346,25.06.2025 10:15 - 25.06.2025 10:30,10.05,10.05,1203,4.78,102.71,116.31,22.94,1689.67,115.1
2347,25.06.2025 10:30 - 25.06.2025 10:45,10.05,10.05,1192,4.78,102.71,116.31,22.94,1689.67,115.1
2348,25.06.2025 10:45 - 25.06.2025 11:00,10.05,10.05,1179,4.78,102.71,116.31,22.94,1689.67,115.1
2349,25.06.2025 11:00 - 25.06.2025 11:15,23.35,2.12,1159,6.12,124.13,144.86,28.51,2189.42,117.31
2350,25.06.2025 11:15 - 25.06.2025 11:30,0.9,2.12,1147,6.12,124.13,144.86,28.51,2189.42,117.31
2351,25.06.2025 11:30 - 25.06.2025 11:45,-2.17,2.12,1136,6.12,124.13,144.86,28.51,2189.42,117.31
2352,25.06.2025 11:45 - 25.06.2025 12:00,-8,2.12,1134,6.12,124.13,144.86,28.51,2189.42,117.31
2353,25.06.2025 12:00 - 25.06.2025 12:15,-0.03,1.27,1139,6.01,102.99,94.41,18.72,2148.97,112.72
2354,25.06.2025 12:15 - 25.06.2025 12:30,-1,1.27,1144,6.01,102.99,94.41,18.72,2148.97,112.72
2355,25.06.2025 12:30 - 25.06.2025 12:45,0,1.27,1145,6.01,102.99,94.41,18.72,2148.97,112.72
2356,25.06.2025 12:45 - 25.06.2025 13:00,1.27,1.27,1140,6.01,102.99,94.41,18.72,2148.97,112.72
2357,25.06.2025 13:00 - 25.06.2025 13:15,-5,0,1125,6.68,96.01,89.95,18.05,2388.38,111.93
2358,25.06.2025 13:15 - 25.06.2025 13:30,0,0,1121,6.68,96.01,89.95,18.05,2388.38,111.93
2359,25.06.2025 13:30 - 25.06.2025 13:45,-6,0,1119,6.68,96.01,89.95,18.05,2388.38,111.93
2360,25.06.2025 13:45 - 25.06.2025 14:00,-6,0,1116,6.68,96.01,89.95,18.05,2388.38,111.93
2361,25.06.2025 14:00 - 25.06.2025 14:15,0,0.17,1124,6.91,98.32,93.47,18.43,2525.76,112.34
2362,25.06.2025 14:15 - 25.06.2025 14:30,0,0.17,1120,6.91,98.32,93.47,18.43,2525.76,112.34
2363,25.06.2025 14:30 - 25.06.2025 14:45,-1,0.17,1121,6.91,98.32,93.47,18.43,2525.76,112.34
2364,25.06.2025 14:45 - 25.06.2025 15:00,0,0.17,1121,6.91,98.32,93.47,18.43,2525.76,112.34
2365,25.06.2025 15:00 - 25.06.2025 15:15,2.65,2.65,1114,77.2,108.46,110.8,21.95,2496.97,113.29
2366,25.06.2025 15:15 - 25.06.2025 15:30,26.75,2.65,1093,77.2,108.46,110.8,21.95,2496.97,113.29
2367,25.06.2025 15:30 - 25.06.2025 15:45,21.1,2.65,1066,77.2,108.46,110.8,21.95,2496.97,113.29
2368,25.06.2025 15:45 - 25.06.2025 16:00,2.65,2.65,1042,77.2,108.46,110.8,21.95,2496.97,113.29
2369,25.06.2025 16:00 - 25.06.2025 16:15,-10.35,16.05,1026,114.68,113.29,132.81,26.22,2588.72,115.89
2370,25.06.2025 16:15 - 25.06.2025 16:30,-9.07,16.05,999,114.68,113.29,132.81,26.22,2588.72,115.89
2371,25.06.2025 16:30 - 25.06.2025 16:45,-8,16.05,968,114.68,113.29,132.81,26.22,2588.72,115.89
2372,25.06.2025 16:45 - 25.06.2025 17:00,-1,16.05,942,114.68,113.29,132.81,26.22,2588.72,115.89
2373,25.06.2025 17:00 - 25.06.2025 17:15,-8,113.9,919,217.69,124.28,141.57,27.92,2016.2,115.35
2374,25.06.2025 17:15 - 25.06.2025 17:30,-3.99,113.9,891,217.69,124.28,141.57,27.92,2016.2,115.35
2375,25.06.2025 17:30 - 25.06.2025 17:45,-7.01,113.9,861,217.69,124.28,141.57,27.92,2016.2,115.35
2376,25.06.2025 17:45 - 25.06.2025 18:00,335.12,113.9,834,217.69,124.28,141.57,27.92,2016.2,115.35
2377,25.06.2025 18:00 - 25.06.2025 18:15,-7.33,60.65,803,198.1,123.15,138.61,27.34,1530.27,115.75
2378,25.06.2025 18:15 - 25.06.2025 18:30,60.65,60.65,767,198.1,123.15,138.61,27.34,1530.27,115.75
2379,25.06.2025 18:30 - 25.06.2025 18:45,201.08,60.65,730,198.1,123.15,138.61,27.34,1530.27,115.75
2380,25.06.2025 18:45 - 25.06.2025 19:00,68.57,60.65,688,198.1,123.15,138.61,27.34,1530.27,115.75
2381,25.06.2025 19:00 - 25.06.2025 19:15,134.19,134.19,646,247.65,140.63,127.73,25.2,811.6,115.75
2382,25.06.2025 19:15 - 25.06.2025 19:30,134.19,134.19,605,247.65,140.63,127.73,25.2,811.6,115.75
2383,25.06.2025 19:30 - 25.06.2025 19:45,290.47,134.19,568,247.65,140.63,127.73,25.2,811.6,115.75
2384,25.06.2025 19:45 - 25.06.2025 20:00,134.19,134.19,533,247.65,140.63,127.73,25.2,811.6,115.75
2385,25.06.2025 20:00 - 25.06.2025 20:15,268.98,200.01,504,250.59,193.5,157.26,30.9,292.51,117.84
2386,25.06.2025 20:15 - 25.06.2025 20:30,290.61,200.01,480,250.59,193.5,157.26,30.9,292.51,117.84
2387,25.06.2025 20:30 - 25.06.2025 20:45,402.16,200.01,457,250.59,193.5,157.26,30.9,292.51,117.84
2388,25.06.2025 20:45 - 25.06.2025 21:00,541.41,200.01,437,250.59,193.5,157.26,30.9,292.51,117.84
2389,25.06.2025 21:00 - 25.06.2025 21:15,489.95,247.03,417,251.33,245.92,170.77,33.52,71.9,120.04
2390,25.06.2025 21:15 - 25.06.2025 21:30,548.46,247.03,394,251.33,245.92,170.77,33.52,71.9,120.04
2391,25.06.2025 21:30 - 25.06.2025 21:45,536.19,247.03,370,251.33,245.92,170.77,33.52,71.9,120.04
2392,25.06.2025 21:45 - 25.06.2025 22:00,460.69,247.03,347,251.33,245.92,170.77,33.52,71.9,120.04
2393,25.06.2025 22:00 - 25.06.2025 22:15,402.15,173.62,330,244.23,148.82,132.69,26.11,3.9,118.6
2394,25.06.2025 22:15 - 25.06.2025 22:30,173.62,173.62,313,244.23,148.82,132.69,26.11,3.9,118.6
2395,25.06.2025 22:30 - 25.06.2025 22:45,50,173.62,296,244.23,148.82,132.69,26.11,3.9,118.6
2396,25.06.2025 22:45 - 25.06.2025 23:00,53.14,173.62,279,244.23,148.82,132.69,26.11,3.9,118.6
2397,25.06.2025 23:00 - 25.06.2025 23:15,314.68,126.85,265,245.56,120.79,123.8,24.38,1.13,120.81
2398,25.06.2025 23:15 - 25.06.2025 23:30,126.85,126.85,250,245.56,120.79,123.8,24.38,1.13,120.81
2399,25.06.2025 23:30 - 25.06.2025 23:45,191.18,126.85,214,245.56,120.79,123.8,24.38,1.13,120.81
2400,25.06.2025 23:45 - 26.06.2025 00:00,131.8,126.85,216,245.56,120.79,123.8,24.38,1.13,120.81
2401,26.06.2025 00:00 - 26.06.2025 00:15,119.96,119.96,209,234.52,111.76,122.41,24.1,0.8,117.84
2402,26.06.2025 00:15 - 26.06.2025 00:30,49.64,119.96,183,234.52,111.76,122.41,24.1,0.8,117.84
2403,26.06.2025 00:30 - 26.06.2025 00:45,119.96,119.96,175,234.52,111.76,122.41,24.1,0.8,117.84
2404,26.06.2025 00:45 - 26.06.2025 01:00,201,119.96,164,234.52,111.76,122.41,24.1,0.8,117.84
2405,26.06.2025 01:00 - 26.06.2025 01:15,183.71,107.63,136,221.3,119.81,127.72,26.14,0.57,116.63
2406,26.06.2025 01:15 - 26.06.2025 01:30,218.35,107.63,122,221.3,119.81,127.72,26.14,0.57,116.63
2407,26.06.2025 01:30 - 26.06.2025 01:45,114.44,107.63,117,221.3,119.81,127.72,26.14,0.57,116.63
2408,26.06.2025 01:45 - 26.06.2025 02:00,180.2,107.63,103,221.3,119.81,127.72,26.14,0.57,116.63
2409,26.06.2025 02:00 - 26.06.2025 02:15,134.26,102.83,94,227.37,107.99,124.42,25.13,0.08,116.37
2410,26.06.2025 02:15 - 26.06.2025 02:30,102.83,102.83,91,227.37,107.99,124.42,25.13,0.08,116.37
2411,26.06.2025 02:30 - 26.06.2025 02:45,49.7,102.83,84,227.37,107.99,124.42,25.13,0.08,116.37
2412,26.06.2025 02:45 - 26.06.2025 03:00,49.7,102.83,75,227.37,107.99,124.42,25.13,0.08,116.37
2413,26.06.2025 03:00 - 26.06.2025 03:15,50,98.63,70,224.49,137.57,139.54,27.45,0.16,117.14
2414,26.06.2025 03:15 - 26.06.2025 03:30,50,98.63,64,224.49,137.57,139.54,27.45,0.16,117.14
2415,26.06.2025 03:30 - 26.06.2025 03:45,536.21,98.63,57,224.49,137.57,139.54,27.45,0.16,117.14
2416,26.06.2025 03:45 - 26.06.2025 04:00,401.49,98.63,46,224.49,137.57,139.54,27.45,0.16,117.14
2417,26.06.2025 04:00 - 26.06.2025 04:15,335,98.79,31,218.79,128.39,131.1,25.81,6.61,115.65
2418,26.06.2025 04:15 - 26.06.2025 04:30,200,98.79,20,218.79,128.39,131.1,25.81,6.61,115.65
2419,26.06.2025 04:30 - 26.06.2025 04:45,254.32,98.79,12,218.79,128.39,131.1,25.81,6.61,115.65
2420,26.06.2025 04:45 - 26.06.2025 05:00,45.75,98.79,11,218.79,128.39,131.1,25.81,6.61,115.65
2421,26.06.2025 05:00 - 26.06.2025 05:15,49.69,64.63,7,141.16,104.35,119.36,23.5,126.76,114.89
2422,26.06.2025 05:15 - 26.06.2025 05:30,49.5,64.63,7,141.16,104.35,119.36,23.5,126.76,114.89
2423,26.06.2025 05:30 - 26.06.2025 05:45,49.7,64.63,7,141.16,104.35,119.36,23.5,126.76,114.89
2424,26.06.2025 05:45 - 26.06.2025 06:00,49.7,64.63,7,141.16,104.35,119.36,23.5,126.76,114.89
2425,26.06.2025 06:00 - 26.06.2025 06:15,0,158.18,7,204.59,109.66,121.27,23.9,410.17,114.43
2426,26.06.2025 06:15 - 26.06.2025 06:30,31.69,158.18,7,204.59,109.66,121.27,23.9,410.17,114.43
2427,26.06.2025 06:30 - 26.06.2025 06:45,50,158.18,7,204.59,109.66,121.27,23.9,410.17,114.43
2428,26.06.2025 06:45 - 26.06.2025 07:00,50,158.18,8,204.59,109.66,121.27,23.9,410.17,114.43
2429,26.06.2025 07:00 - 26.06.2025 07:15,50,120.92,10,231.36,125.51,131.37,25.88,860.29,115.46
2430,26.06.2025 07:15 - 26.06.2025 07:30,120.92,120.92,15,231.36,125.51,131.37,25.88,860.29,115.46
2431,26.06.2025 07:30 - 26.06.2025 07:45,120.92,120.92,18,231.36,125.51,131.37,25.88,860.29,115.46
2432,26.06.2025 07:45 - 26.06.2025 08:00,120.92,120.92,16,231.36,125.51,131.37,25.88,860.29,115.46
2433,26.06.2025 08:00 - 26.06.2025 08:15,106.79,106.79,20,229.42,138.03,144.77,28.5,1356.12,120.15
2434,26.06.2025 08:15 - 26.06.2025 08:30,106.79,106.79,25,229.42,138.03,144.77,28.5,1356.12,120.15
2435,26.06.2025 08:30 - 26.06.2025 08:45,530.41,106.79,31,229.42,138.03,144.77,28.5,1356.12,120.15
2436,26.06.2025 08:45 - 26.06.2025 09:00,336.7,106.79,41,229.42,138.03,144.77,28.5,1356.12,120.15
2437,26.06.2025 09:00 - 26.06.2025 09:15,50,96.44,45,220.11,138.72,154.23,30.46,1829.97,119.53
2438,26.06.2025 09:15 - 26.06.2025 09:30,51.94,96.44,48,220.11,138.72,154.23,30.46,1829.97,119.53
2439,26.06.2025 09:30 - 26.06.2025 09:45,47.56,96.44,48,220.11,138.72,154.23,30.46,1829.97,119.53
2440,26.06.2025 09:45 - 26.06.2025 10:00,32.16,96.44,50,220.11,138.72,154.23,30.46,1829.97,119.53
2441,26.06.2025 10:00 - 26.06.2025 10:15,34.33,88.93,50,209.71,119.49,142.92,28.55,2281.48,118.7
2442,26.06.2025 10:15 - 26.06.2025 10:30,41.99,88.93,47,209.71,119.49,142.92,28.55,2281.48,118.7
2443,26.06.2025 10:30 - 26.06.2025 10:45,49.54,88.93,45,209.71,119.49,142.92,28.55,2281.48,118.7
2444,26.06.2025 10:45 - 26.06.2025 11:00,49.5,88.93,46,209.71,119.49,142.92,28.55,2281.48,118.7
2445,26.06.2025 11:00 - 26.06.2025 11:15,13.03,77.86,48,157.39,123.81,143.28,28.23,2518.8,119.39
2446,26.06.2025 11:15 - 26.06.2025 11:30,12.55,77.86,49,157.39,123.81,143.28,28.23,2518.8,119.39
2447,26.06.2025 11:30 - 26.06.2025 11:45,77.86,77.86,52,157.39,123.81,143.28,28.23,2518.8,119.39
2448,26.06.2025 11:45 - 26.06.2025 12:00,12.06,77.86,54,157.39,123.81,143.28,28.23,2518.8,119.39
2449,26.06.2025 12:00 - 26.06.2025 12:15,-17.54,70.22,57,108.12,108.24,125.89,24.85,2211.14,118.95
2450,26.06.2025 12:15 - 26.06.2025 12:30,23.83,70.22,62,108.12,108.24,125.89,24.85,2211.14,118.95
2451,26.06.2025 12:30 - 26.06.2025 12:45,43.54,70.22,70,108.12,108.24,125.89,24.85,2211.14,118.95
2452,26.06.2025 12:45 - 26.06.2025 13:00,40.06,70.22,79,108.12,108.24,125.89,24.85,2211.14,118.95
2453,26.06.2025 13:00 - 26.06.2025 13:15,3.82,59.23,86,64.5,97.73,107.73,21.3,1850.87,117.26
2454,26.06.2025 13:15 - 26.06.2025 13:30,-3.79,59.23,97,64.5,97.73,107.73,21.3,1850.87,117.26
2455,26.06.2025 13:30 - 26.06.2025 13:45,12.5,59.23,108,64.5,97.73,107.73,21.3,1850.87,117.26
2456,26.06.2025 13:45 - 26.06.2025 14:00,4.08,59.23,123,64.5,97.73,107.73,21.3,1850.87,117.26
2457,26.06.2025 14:00 - 26.06.2025 14:15,-20.4,51.11,138,54.75,92.01,99.9,19.81,1324.61,117.85
2458,26.06.2025 14:15 - 26.06.2025 14:30,-6.74,51.11,160,54.75,92.01,99.9,19.81,1324.61,117.85
2459,26.06.2025 14:30 - 26.06.2025 14:45,5,51.11,189,54.75,92.01,99.9,19.81,1324.61,117.85
2460,26.06.2025 14:45 - 26.06.2025 15:00,14.76,51.11,220,54.75,92.01,99.9,19.81,1324.61,117.85
2461,26.06.2025 15:00 - 26.06.2025 15:15,-6.7,48.99,242,56.86,90.01,97.27,19.28,752.38,118.69
2462,26.06.2025 15:15 - 26.06.2025 15:30,-14,48.99,265,56.86,90.01,97.27,19.28,752.38,118.69
2463,26.06.2025 15:30 - 26.06.2025 15:45,1,48.99,288,56.86,90.01,97.27,19.28,752.38,118.69
2464,26.06.2025 15:45 - 26.06.2025 16:00,48.99,48.99,308,56.86,90.01,97.27,19.28,752.38,118.69
2465,26.06.2025 16:00 - 26.06.2025 16:15,8.37,63.03,325,88.63,96.98,99.47,20.68,516.66,120.07
2466,26.06.2025 16:15 - 26.06.2025 16:30,0,63.03,339,88.63,96.98,99.47,20.68,516.66,120.07
2467,26.06.2025 16:30 - 26.06.2025 16:45,12.06,63.03,352,88.63,96.98,99.47,20.68,516.66,120.07
2468,26.06.2025 16:45 - 26.06.2025 17:00,738.55,63.03,363,88.63,96.98,99.47,20.68,516.66,120.07
2469,26.06.2025 17:00 - 26.06.2025 17:15,611.97,90.57,371,117.62,170.52,168.16,44.21,311.24,127.49
2470,26.06.2025 17:15 - 26.06.2025 17:30,510.73,90.57,376,117.62,170.52,168.16,44.21,311.24,127.49
2471,26.06.2025 17:30 - 26.06.2025 17:45,510.73,90.57,378,117.62,170.52,168.16,44.21,311.24,127.49
2472,26.06.2025 17:45 - 26.06.2025 18:00,4691.32,90.57,380,117.62,170.52,168.16,44.21,311.24,127.49
2473,26.06.2025 18:00 - 26.06.2025 18:15,335,68.95,384,174.08,139.94,137.43,36.53,226.29,122.82
2474,26.06.2025 18:15 - 26.06.2025 18:30,510.73,68.95,392,174.08,139.94,137.43,36.53,226.29,122.82
2475,26.06.2025 18:30 - 26.06.2025 18:45,49.5,68.95,400,174.08,139.94,137.43,36.53,226.29,122.82
2476,26.06.2025 18:45 - 26.06.2025 19:00,48.71,68.95,399,174.08,139.94,137.43,36.53,226.29,122.82
2477,26.06.2025 19:00 - 26.06.2025 19:15,48.75,93.95,391,144.95,106.12,111.05,30.99,154.99,118.91
2478,26.06.2025 19:15 - 26.06.2025 19:30,20.06,93.95,380,144.95,106.12,111.05,30.99,154.99,118.91
2479,26.06.2025 19:30 - 26.06.2025 19:45,-5.55,93.95,366,144.95,106.12,111.05,30.99,154.99,118.91
2480,26.06.2025 19:45 - 26.06.2025 20:00,16,93.95,359,144.95,106.12,111.05,30.99,154.99,118.91
2481,26.06.2025 20:00 - 26.06.2025 20:15,44.33,99.15,360,200.3,118.19,110.94,30.71,69.78,119.32
2482,26.06.2025 20:15 - 26.06.2025 20:30,44.32,99.15,371,200.3,118.19,110.94,30.71,69.78,119.32
2483,26.06.2025 20:30 - 26.06.2025 20:45,24.2,99.15,389,200.3,118.19,110.94,30.71,69.78,119.32
2484,26.06.2025 20:45 - 26.06.2025 21:00,13.55,99.15,408,200.3,118.19,110.94,30.71,69.78,119.32
2485,26.06.2025 21:00 - 26.06.2025 21:15,18.43,100.01,424,235.17,132.11,119.58,24.45,16.03,120.56
2486,26.06.2025 21:15 - 26.06.2025 21:30,100.01,100.01,445,235.17,132.11,119.58,24.45,16.03,120.56
2487,26.06.2025 21:30 - 26.06.2025 21:45,268,100.01,468,235.17,132.11,119.58,24.45,16.03,120.56
2488,26.06.2025 21:45 - 26.06.2025 22:00,100.01,100.01,486,235.17,132.11,119.58,24.45,16.03,120.56
2489,26.06.2025 22:00 - 26.06.2025 22:15,33.64,108.65,501,223.01,115.91,110.34,21.73,4.21,120.42
2490,26.06.2025 22:15 - 26.06.2025 22:30,34.5,108.65,521,223.01,115.91,110.34,21.73,4.21,120.42
2491,26.06.2025 22:30 - 26.06.2025 22:45,2.24,108.65,542,223.01,115.91,110.34,21.73,4.21,120.42
2492,26.06.2025 22:45 - 26.06.2025 23:00,40.13,108.65,555,223.01,115.91,110.34,21.73,4.21,120.42
2493,26.06.2025 23:00 - 26.06.2025 23:15,44.73,97.23,563,209.87,102.67,107.59,21.19,6.47,120.59
2494,26.06.2025 23:15 - 26.06.2025 23:30,44.66,97.23,569,209.87,102.67,107.59,21.19,6.47,120.59
2495,26.06.2025 23:30 - 26.06.2025 23:45,39.94,97.23,933,209.87,102.67,107.59,21.19,6.47,120.59
2496,26.06.2025 23:45 - 27.06.2025 00:00,39.94,97.23,909,209.87,102.67,107.59,21.19,6.47,120.59
2497,27.06.2025 00:00 - 27.06.2025 00:15,79.09,79.09,958,95.7,99.75,107.62,21.2,7.37,118.22
2498,27.06.2025 00:15 - 27.06.2025 00:30,14.45,79.09,1020,95.7,99.75,107.62,21.2,7.37,118.22
2499,27.06.2025 00:30 - 27.06.2025 00:45,2.89,79.09,1025,95.7,99.75,107.62,21.2,7.37,118.22
2500,27.06.2025 00:45 - 27.06.2025 01:00,1.22,79.09,1019,95.7,99.75,107.62,21.2,7.37,118.22
2501,27.06.2025 01:00 - 27.06.2025 01:15,2.94,65.21,973,9.54,97.38,104.02,20.49,9.43,118.79
2502,27.06.2025 01:15 - 27.06.2025 01:30,14.05,65.21,987,9.54,97.38,104.02,20.49,9.43,118.79
2503,27.06.2025 01:30 - 27.06.2025 01:45,65.21,65.21,911,9.54,97.38,104.02,20.49,9.43,118.79
2504,27.06.2025 01:45 - 27.06.2025 02:00,70.2,65.21,879,9.54,97.38,104.02,20.49,9.43,118.79
2505,27.06.2025 02:00 - 27.06.2025 02:15,64.91,58.95,897,5.48,98.67,104.49,20.58,6.06,119.68
2506,27.06.2025 02:15 - 27.06.2025 02:30,64,58.95,854,5.48,98.67,104.49,20.58,6.06,119.68
2507,27.06.2025 02:30 - 27.06.2025 02:45,64,58.95,811,5.48,98.67,104.49,20.58,6.06,119.68
2508,27.06.2025 02:45 - 27.06.2025 03:00,201.06,58.95,807,5.48,98.67,104.49,20.58,6.06,119.68
2509,27.06.2025 03:00 - 27.06.2025 03:15,60,54.97,834,4.3,99.57,103.61,20.42,5.91,120.98
2510,27.06.2025 03:15 - 27.06.2025 03:30,61.89,54.97,767,4.3,99.57,103.61,20.42,5.91,120.98
2511,27.06.2025 03:30 - 27.06.2025 03:45,84.74,54.97,720,4.3,99.57,103.61,20.42,5.91,120.98
2512,27.06.2025 03:45 - 27.06.2025 04:00,201.06,54.97,751,4.3,99.57,103.61,20.42,5.91,120.98
2513,27.06.2025 04:00 - 27.06.2025 04:15,69.79,49.39,763,4.29,102.34,103.87,20.47,5.47,119.81
2514,27.06.2025 04:15 - 27.06.2025 04:30,196.62,49.39,784,4.29,102.34,103.87,20.47,5.47,119.81
2515,27.06.2025 04:30 - 27.06.2025 04:45,56.32,49.39,813,4.29,102.34,103.87,20.47,5.47,119.81
2516,27.06.2025 04:45 - 27.06.2025 05:00,160.58,49.39,923,4.29,102.34,103.87,20.47,5.47,119.81
2517,27.06.2025 05:00 - 27.06.2025 05:15,-3.41,49.45,936,4.6,120.26,111.85,22.02,43.6,120.47
2518,27.06.2025 05:15 - 27.06.2025 05:30,3.18,49.45,833,4.6,120.26,111.85,22.02,43.6,120.47
2519,27.06.2025 05:30 - 27.06.2025 05:45,214.46,49.45,827,4.6,120.26,111.85,22.02,43.6,120.47
2520,27.06.2025 05:45 - 27.06.2025 06:00,370.22,49.45,857,4.6,120.26,111.85,22.02,43.6,120.47
2521,27.06.2025 06:00 - 27.06.2025 06:15,62.09,57.27,839,4.3,111.73,103.89,20.47,216.37,119.31
2522,27.06.2025 06:15 - 27.06.2025 06:30,75,57.27,765,4.3,111.73,103.89,20.47,216.37,119.31
2523,27.06.2025 06:30 - 27.06.2025 06:45,335.11,57.27,779,4.3,111.73,103.89,20.47,216.37,119.31
2524,27.06.2025 06:45 - 27.06.2025 07:00,335.11,57.27,763,4.3,111.73,103.89,20.47,216.37,119.31
2525,27.06.2025 07:00 - 27.06.2025 07:15,502.34,63.19,779,5.6,142.72,138.14,27.06,577.84,119.9
2526,27.06.2025 07:15 - 27.06.2025 07:30,536,63.19,794,5.6,142.72,138.14,27.06,577.84,119.9
2527,27.06.2025 07:30 - 27.06.2025 07:45,536,63.19,785,5.6,142.72,138.14,27.06,577.84,119.9
2528,27.06.2025 07:45 - 27.06.2025 08:00,536,63.19,805,5.6,142.72,138.14,27.06,577.84,119.9
2529,27.06.2025 08:00 - 27.06.2025 08:15,389.92,63.8,853,3.96,100.65,95.18,18.76,917.67,114.51
2530,27.06.2025 08:15 - 27.06.2025 08:30,198.38,63.8,870,3.96,100.65,95.18,18.76,917.67,114.51
2531,27.06.2025 08:30 - 27.06.2025 08:45,-8,63.8,893,3.96,100.65,95.18,18.76,917.67,114.51
2532,27.06.2025 08:45 - 27.06.2025 09:00,-2.68,63.8,915,3.96,100.65,95.18,18.76,917.67,114.51
2533,27.06.2025 09:00 - 27.06.2025 09:15,-2.75,85.13,940,3.86,87.24,92.74,18.27,1353.25,117.39
2534,27.06.2025 09:15 - 27.06.2025 09:30,-7.25,85.13,966,3.86,87.24,92.74,18.27,1353.25,117.39
2535,27.06.2025 09:30 - 27.06.2025 09:45,0.8,85.13,988,3.86,87.24,92.74,18.27,1353.25,117.39
2536,27.06.2025 09:45 - 27.06.2025 10:00,0,85.13,1009,3.86,87.24,92.74,18.27,1353.25,117.39
2537,27.06.2025 10:00 - 27.06.2025 10:15,46.17,46.17,1028,4.65,117.62,113.55,22.3,1723.78,120.66
2538,27.06.2025 10:15 - 27.06.2025 10:30,670,46.17,1049,4.65,117.62,113.55,22.3,1723.78,120.66
2539,27.06.2025 10:30 - 27.06.2025 10:45,507.21,46.17,1066,4.65,117.62,113.55,22.3,1723.78,120.66
2540,27.06.2025 10:45 - 27.06.2025 11:00,507.21,46.17,1078,4.65,117.62,113.55,22.3,1723.78,120.66
2541,27.06.2025 11:00 - 27.06.2025 11:15,402,39.74,1084,4.15,106.35,104.36,19.79,2242.13,118.63
2542,27.06.2025 11:15 - 27.06.2025 11:30,180.96,39.74,1091,4.15,106.35,104.36,19.79,2242.13,118.63
2543,27.06.2025 11:30 - 27.06.2025 11:45,-344.05,39.74,1098,4.15,106.35,104.36,19.79,2242.13,118.63
2544,27.06.2025 11:45 - 27.06.2025 12:00,-14.31,39.74,1110,4.15,106.35,104.36,19.79,2242.13,118.63
2545,27.06.2025 12:00 - 27.06.2025 12:15,-3.07,26.27,1119,4.1,101.16,100.61,19.55,2506.78,119.88
2546,27.06.2025 12:15 - 27.06.2025 12:30,-0.64,26.27,1124,4.1,101.16,100.61,19.55,2506.78,119.88
2547,27.06.2025 12:30 - 27.06.2025 12:45,-18.68,26.27,1124,4.1,101.16,100.61,19.55,2506.78,119.88
2548,27.06.2025 12:45 - 27.06.2025 13:00,-9.76,26.27,1122,4.1,101.16,100.61,19.55,2506.78,119.88
2549,27.06.2025 13:00 - 27.06.2025 13:15,-22.91,7.02,1117,4.1,100.95,99.05,19.54,2351,119.07
2550,27.06.2025 13:15 - 27.06.2025 13:30,-43.05,7.02,1110,4.1,100.95,99.05,19.54,2351,119.07
2551,27.06.2025 13:30 - 27.06.2025 13:45,-8,7.02,1102,4.1,100.95,99.05,19.54,2351,119.07
2552,27.06.2025 13:45 - 27.06.2025 14:00,-13.4,7.02,1095,4.1,100.95,99.05,19.54,2351,119.07
2553,27.06.2025 14:00 - 27.06.2025 14:15,-8,4.26,1096,4.19,102.26,101.11,19.99,2310.11,119.93
2554,27.06.2025 14:15 - 27.06.2025 14:30,-8,4.26,1104,4.19,102.26,101.11,19.99,2310.11,119.93
2555,27.06.2025 14:30 - 27.06.2025 14:45,4.26,4.26,1116,4.19,102.26,101.11,19.99,2310.11,119.93
2556,27.06.2025 14:45 - 27.06.2025 15:00,4.26,4.26,1127,4.19,102.26,101.11,19.99,2310.11,119.93
2557,27.06.2025 15:00 - 27.06.2025 15:15,4.19,4.19,1132,4.19,102.6,100.98,19.97,2090.28,119.75
2558,27.06.2025 15:15 - 27.06.2025 15:30,4.19,4.19,1129,4.19,102.6,100.98,19.97,2090.28,119.75
2559,27.06.2025 15:30 - 27.06.2025 15:45,4.19,4.19,1123,4.19,102.6,100.98,19.97,2090.28,119.75
2560,27.06.2025 15:45 - 27.06.2025 16:00,17.5,4.19,1118,4.19,102.6,100.98,19.97,2090.28,119.75
2561,27.06.2025 16:00 - 27.06.2025 16:15,-12,4.18,1122,3.98,98.79,95.41,18.88,1781.88,120.5
2562,27.06.2025 16:15 - 27.06.2025 16:30,-8,4.18,1124,3.98,98.79,95.41,18.88,1781.88,120.5
2563,27.06.2025 16:30 - 27.06.2025 16:45,14.48,4.18,1123,3.98,98.79,95.41,18.88,1781.88,120.5
2564,27.06.2025 16:45 - 27.06.2025 17:00,21.27,4.18,1121,3.98,98.79,95.41,18.88,1781.88,120.5
2565,27.06.2025 17:00 - 27.06.2025 17:15,59.16,4.17,1119,3.85,97.06,92.59,19.26,1770.89,119.08
